Course,Location,CRN,Course Title,Instructor,Days,Start Time,End Time,Est Enroll,Act Enroll
POLS 60693 01,1144 335,20444,Arendt & the Frankfurt School,"Villa,Dana",M,3:30 PM,6:15 PM,14,8
SOC 43839 01,1144 336,19815,Unequal America,"Mittleman,Joel",TR,12:30 PM,1:45 PM,19,19
CHEM 60649 01,1144 B011,10645,Quantum Mechanics,"Hartland,Gregory",MWF,11:30 AM,12:20 PM,32,12
ACCT 40830 01,1148 121,13980,Accounting Academic Research,"Badertscher,Brad",MW,12:30 PM,1:45 PM,15,7
THEO 20677 01,1148 121,20754,Ethics & Honorable Business,"Sikorski,John",MW,3:30 PM,4:45 PM,35,34
ACCT 70601 01,1148 122,10087,Taxes & Business Strategy,"Seida,James",TR,1:00 PM,2:15 PM,35,31
ACCT 70601 03,1148 122,10089,Taxes & Business Strategy,"Seida,James",TR,11:30 AM,12:45 PM,32,29
FIN 60720 01,1148 133,14115,Real Estate Devlpmnt Process,"Murphy,Daniel",TR,10:00 AM,11:50 AM,40,27
FIN 70990 01,1148 134,15285,Behavioral Finance,"Kelly,Peter",TR,3:00 PM,4:50 PM,50,20
ACCT 70081 01,1148 159,18256,Data Exploration Visualization,"Chorvat,Elizabeth",MW,3:00 PM,4:50 PM,32,31
ACCT 70081 03,1148 159,18257,Data Exploration Visualization,"Chorvat,Elizabeth",MW,5:00 PM,6:50 PM,29,25
ACCT 70181 01,1148 159,18258,Accounting Data Management,"Chorvat,Elizabeth",MW,3:00 PM,4:50 PM,32,32
ACCT 70181 02,1148 159,18259,Accounting Data Management,"Chorvat,Elizabeth",MW,5:00 PM,6:50 PM,29,29
MGTO 70520 01,1148 159,14667,Entrepreneurship,"Shepherd,Dean",TR,3:00 PM,4:50 PM,50,43
FIN 70230 01,1148 160,13667,Business Forecasting,"Keating,Barry",TR,8:00 AM,9:50 AM,52,48
ACCT 70141 02,1148 161,14122,Acct for Mergers & Acquisition,"Urtel,Keith",TR,8:00 AM,9:50 AM,36,28
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",F,9:30 AM,3:30 PM,52,26
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",F,9:45 AM,3:30 PM,52,26
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",F,9:45 AM,3:30 PM,52,26
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",F,10:00 AM,1:00 PM,52,26
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",R,6:00 PM,8:30 PM,52,26
FIN 70450 01,1148 162,11650,Bond Issue Process,"Lanser,Howard",R,6:00 PM,9:00 PM,52,26
FIN 70470 01,1148 162,16319,Strategic Finance & Valuation,"Affleck-Graves,John",TR,1:00 PM,2:50 PM,61,60
FIN 70500 01,1148 162,14401,Multinational Financial Mgt.,"Bern,Gianna",MW,1:00 PM,2:50 PM,51,49
FIN 70501 02,1148 162,21608,Multinational Financial Mgt.,"Bern,Gianna",MW,3:00 PM,4:50 PM,40,21
FIN 70650 01,1148 162,15363,Fixed Income Securities I,"Da,Zhi",MW,3:00 PM,4:50 PM,32,28
FIN 70670 01,1148 162,13610,Investments,"Battalio,Robert",TR,3:00 PM,4:50 PM,55,34
FIN 70980 01,1148 162,14108,Private Equity,"Shive,Sophie",MW,1:00 PM,2:50 PM,45,44
FIN 40470 01,1148 203,16554,Corp Gov & Catholic Soc Teachg,"Cremers,Klaas",M,3:00 PM,5:30 PM,24,21
MGTO 32792 01,1148 203,21409,Honors Why Bus Discussion,"Otteson,James",F,10:30 AM,11:20 AM,30,23
MGTO 30705 01,1148 L014B,17649,Women & Inclusive Leadership,"McManus Warnell,Jessica",MW,2:00 PM,3:15 PM,24,12
MGTO 30725 01,1148 L014B,21030,"Sustainable Food, Bev, & Ag","Gallagher,Thomas",TR,3:30 PM,4:45 PM,32,28
AFST 30102 01,1163 201,20906,African Amer. Autobiography,"Sanders,Mark",TR,11:00 AM,12:15 PM,19,7
LLRO 10112 01,1163 231,20201,Creole Language and Culture I,"Richman,Karen",TR,9:30 AM,10:45 AM,19,9
CSLC 30102 01,1163 234,14892,Methods in SL Teaching,"Oglesbee,Lisa",TR,12:30 PM,1:45 PM,20,8
ENGL 40370 01,1163 234,19951,Theorizing Disability,"Joshua,Essaka",TR,2:00 PM,3:15 PM,18,11
LLRO 40511 01,1163 234,20196,Intro to Film thru Brazil Cin.,"Bahia,Marcio",MW,2:00 PM,3:15 PM,18,18
CE 60256 01,1163 242,17711,Coastal Engineering,"Kennedy,Andrew",MW,11:00 AM,12:15 PM,25,15
CSLC 20301 01,1163 242,14094,Introduction to Linguistics,"Kang,Hana",MW,12:30 PM,1:45 PM,21,19
PLS 30251 01,1163 242,21129,Liberal Arts as Liberation,"Bugyis,Eric",TR,9:30 AM,10:45 AM,21,19
ROSP 30820 02,1163 243,20168,Mod Lat-Am Lit & Cult,"Anderson,Thomas",MW,12:30 PM,1:45 PM,18,10
THEO 40201 02,1163 330,11351,Christian Theological Tradtn I,"Wawrykow,Joseph",TR,11:00 AM,12:15 PM,35,20
PHIL 43318 01,1165 215,20349,"Philosophy, Gender & Feminism","Rea,Michael",TR,12:30 PM,1:45 PM,22,11
PHIL 20205 01,1165 220,20355,Theories of Sexual Difference,"Kourany,Janet",MW,5:05 PM,6:20 PM,25,24
PHIL 20255 01,1165 220,20733,"Work, Meaning, and Happiness","Blaschko,Paul",TR,3:30 PM,4:45 PM,27,27
PHIL 93874 01,1165 220,21459,Probability in Physical Sci,"Azhar,Feraz",T,12:30 PM,3:15 PM,19,4
PHIL 20449 01,1165 320,20354,Found. of Modern Social Phil.,"Rush,Fred",TR,9:30 AM,10:45 AM,25,19
PHIL 43190 01,1165 320,21196,Islamic Philosophy,"Ogden,Stephen",TR,3:30 PM,4:45 PM,21,9
THEO 60168 01,1165 320,17612,"Life, Letters, Legacy of Paul","Fitzgerald,John",TR,11:00 AM,12:15 PM,27,15
THEO 60824 01,1165 320,14333,Christ the Beautiful,"Murphy,Francesca",TR,8:00 AM,9:15 AM,23,20
THEO 83001 01,1165 320,11886,Intermediate Hebrew,"Ghormley,Justus",MW,8:00 AM,9:15 AM,15,3
THEO 83142 01,1165 320,19851,Early Christian Philology,"Lincicum,David",T,12:30 PM,3:15 PM,17,8
THEO 83401 01,1165 320,19847,Early Christian Liturgies,"Johnson,Maxwell",W,12:30 PM,3:15 PM,17,10
THEO 83423 01,1165 320,19846,"Ritual, Ethics, Ethnography","Belcher,Kimberly",R,12:30 PM,3:15 PM,17,10
CSEM 23101 39,1166 110,17762,College Seminar,"Juan,Anthony",TR,2:00 PM,3:15 PM,15,13
FTT 10720 01,1166 110,15971,Collaboration: Intro Theatre,"Garcia-Romero,Anne",TR,12:30 PM,1:45 PM,22,21
FTT 20801 01,1166 110,15974,Acting for the non-major,"Juan,Anthony",TR,11:00 AM,12:15 PM,18,18
FTT 30809 01,1166 110,15978,Story Structure,"Garcia-Romero,Anne",TR,3:30 PM,4:45 PM,15,15
MSM 60650 01,1166 123,21607,Organ Improvisation I,"Owolabi,Olukola",T,2:00 PM,3:30 PM,19,9
MSM 61310 01,1166 123,18336,Organ Studio,"Owolabi,Olukola",R,2:30 PM,3:30 PM,9,9
FTT 10101 01,1166 213,11358,Basics of Film and Television,"Kackman,Michael",MW,11:30 AM,12:20 PM,108,86
FTT 11101 01,1166 213,11348,Basics/Film & Television Lab,"Kackman,Michael",M,8:00 PM,10:30 PM,118,86
FTT 30201 01,1166 213,13682,Global Cinema I,"Wojcik,Pamela",TR,12:30 PM,1:45 PM,37,33
FTT 30410 01,1166 213,11323,Intro to Film & TV Production,"Mandell,Theodore",TR,9:30 AM,10:45 AM,24,18
FTT 30461 01,1166 213,10177,History of Television,"Becker,Christine",MW,12:30 PM,1:45 PM,20,18
FTT 30531 01,1166 213,20415,Avant-Garde Art and Film,"Barron,Edward",TR,2:00 PM,3:15 PM,30,18
FTT 31410 01,1166 213,12092,Intro to Film & TV Prod. Lab,"Mandell,Theodore",TR,11:00 AM,12:15 PM,24,18
FTT 31531 01,1166 213,20410,Avant-Garde Art and Film Lab,"Barron,Edward",W,5:00 PM,7:30 PM,30,17
FTT 37600 01,1166 213,16334,Notre Dame Film Society,"Becker,Christine",U,7:00 PM,9:00 PM,57,48
FTT 40600 01,1166 213,13896,Shakespeare on the Big Screen,"Holland,Peter",MW,3:30 PM,4:45 PM,20,19
FTT 41600 01,1166 213,13897,Shakespeare on Big Screen Lab,"Holland,Peter",M,5:00 PM,7:30 PM,20,19
FTT 40621 01,1166 B019,20405,King Lear,"Holland,Peter",MW,11:00 AM,12:15 PM,15,15
FTT 40702 01,1166 B024,11643,Audition Seminar,"Scott,Siiri",MW,2:00 PM,3:15 PM,16,8
FTT 41702 01,1166 B024,11644,Audition Seminar Lab,"Scott,Siiri",F,2:00 PM,4:30 PM,16,8
FTT 30125 01,1166 B043,15975,The Animation Course:,"Spoonhower,Jeffrey",MW,9:30 AM,10:45 AM,14,13
FTT 30302 01,1166 B043,20419,Envision. Contemporary Europe:,"Collins,James",TR,12:30 PM,1:45 PM,16,15
FTT 30416 01,1166 B043,13286,3D Digital Production,"Spoonhower,Jeffrey",MW,12:30 PM,1:45 PM,14,13
FTT 30455 01,1166 B043,14816,Critical Appch to Television,"Payne,Matthew",MW,11:00 AM,12:15 PM,14,12
FTT 30456 01,1166 B043,15315,Crit. Appr. to Screen Cultures,"Collins,James",TR,9:30 AM,10:45 AM,16,15
FTT 40017 01,1166 B043,17942,Spectacular Asia,"Chun,Tarryn",TR,11:00 AM,12:15 PM,19,19
FTT 40469 01,1166 B043,20970,Cold War Media Culture,"Kackman,Michael",MW,3:30 PM,4:45 PM,13,13
KSGA 30307 01,1192 319,16995,Visualizing Global Change,"Kay,Tamara",R,2:00 PM,4:45 PM,20,17
KSGA 30308 01,1192 319,16997,Sesame Street Around the World,"Kay,Tamara",TR,9:30 AM,10:45 AM,30,27
CHEM 10171 01,1193 101,12605,Intro to Chemical Principles,"Camden,Jon",MWF,8:20 AM,9:10 AM,257,245
CHEM 40426 01,1193 101,14119,Chem of Fermentation & Distill,"Kuno,Masaru",F,5:05 PM,6:35 PM,35,35
CHEM 40426 01,1193 101,14119,Chem of Fermentation & Distill,"Kuno,Masaru",MWF,3:30 PM,4:20 PM,35,35
BIOS 10115 01,1193 105,13070,Microbes and Man,"Vaughan,Patricia",TR,11:00 AM,12:15 PM,132,121
CHEM 20273 02,1193 105,13077,Organic Reactions & Applicatio,"Helquist,Paul",MWF,11:30 AM,12:20 PM,175,144
CHEM 20273 03,1193 105,12309,Organic Reactions & Applicatio,"Helquist,Paul",MWF,12:50 PM,1:40 PM,175,155
POLS 20200 01,1193 105,11385,International Relations,"Sierra,Fiorella",TR,12:30 PM,1:45 PM,92,80
BIOS 31341 01,1193 204,11956,Cell Biology Laboratory,"Veselik,David",T,2:00 PM,5:00 PM,24,22
BIOS 31341 03,1193 204,10673,Cell Biology Laboratory,"Veselik,David",W,1:55 PM,4:55 PM,24,22
BIOS 41344 01,1193 235,10219,Physiology Laboratory,"Robichaud,Jennifer",M,1:55 PM,4:55 PM,14,12
BIOS 41344 03,1193 235,12623,Physiology Laboratory,"Robichaud,Jennifer",T,2:00 PM,5:00 PM,14,12
BIOS 41344 05,1193 235,13162,Physiology Laboratory,"Robichaud,Jennifer",W,1:55 PM,4:55 PM,14,14
BIOS 41344 07,1193 235,13160,Physiology Laboratory,"Robichaud,Jennifer",R,2:00 PM,5:00 PM,14,14
CHEM 11171 01,1193 302/326,12138,Chemical Principles Laboratory,"Wietstock,Steven",M,2:00 PM,4:45 PM,95,93
CHEM 11171 02,1193 302/326,12139,Chemical Principles Laboratory,"Wietstock,Steven",M,5:05 PM,7:50 PM,94,93
CHEM 11171 03,1193 302/326,12140,Chemical Principles Laboratory,"Wietstock,Steven",T,9:30 AM,12:15 PM,95,95
CHEM 11171 04,1193 302/326,12141,Chemical Principles Laboratory,"Wietstock,Steven",T,12:30 PM,3:15 PM,95,94
CHEM 11171 05,1193 302/326,12142,Chemical Principles Laboratory,"Wietstock,Steven",T,3:30 PM,6:15 PM,95,91
CHEM 11171 06,1193 302/326,12143,Chemical Principles Laboratory,"Wietstock,Steven",W,2:00 PM,4:45 PM,95,94
CHEM 11171 07,1193 302/326,12144,Chemical Principles Laboratory,"Wietstock,Steven",W,5:05 PM,7:50 PM,95,94
CHEM 11171 08,1193 302/326,12145,Chemical Principles Laboratory,"Wietstock,Steven",R,9:30 AM,12:15 PM,95,93
CHEM 11171 09,1193 302/326,12146,Chemical Principles Laboratory,"Wietstock,Steven",R,12:30 PM,3:15 PM,95,94
CHEM 11171 10,1193 302/326,12147,Chemical Principles Laboratory,"Wietstock,Steven",R,3:30 PM,6:15 PM,95,94
CHEM 40301 01,1193 310,21281,Environmental Exposures,"Branco,Rachel",TR,2:00 PM,3:15 PM,35,23
CHEM 60438 01,1193 322,20227,Polymer: Principle to Practice,"Gao,Haifeng",MW,11:55 AM,1:10 PM,30,7
HHS 20500 01,1193 322,21217,Intersectionality Health & Med,"McCabe,Katharine",TR,9:30 AM,10:45 AM,28,14
CHEM 60631 01,1193 402,10958,Advanced Organic Chemistry I,"Del Valle,Juan",MW,10:30 AM,11:20 AM,30,10
CSC 33975 01,1212 101,11758,Poverty & Development in Chile,"Holguin,Jimena",T,6:00 PM,8:30 PM,20,11
CSC 33962 01,1212 233,11636,Soc Con Sem: Gospel of Life,TBD,T,4:30 PM,5:45 PM,0,0
CSC 33965 01,1212 233,15382,Soc Con Sem: Orgnzg Power&Hope,"Hebbeler,Michael",R,5:05 PM,6:20 PM,23,12
CSC 35000 01,1212 233,20894,Social Concerns Internship,"Moyo,Lulama",T,11:10 AM,12:25 PM,11,4
AMST 20100 01,1212 B001,12338,Intro to American Studies,"Gurel,Perin",MW,12:50 PM,1:40 PM,121,109
FIN 20150 01,1212 B001,12572,Fundamentals of Finance,"Ackermann,Carl",TR,9:30 AM,10:45 AM,70,61
FIN 20150 02,1212 B001,12336,Fundamentals of Finance,"Ackermann,Carl",TR,11:00 AM,12:15 PM,70,66
FIN 20150 03,1212 B001,12573,Fundamentals of Finance,"Ackermann,Carl",TR,12:30 PM,1:45 PM,70,67
MGTO 20100 01,1212 B001,14705,Principles of Management,"Stevens,Christopher",MW,8:00 AM,9:15 AM,115,39
MGTO 20100 02,1212 B001,14704,Principles of Management,"Stevens,Christopher",MW,9:30 AM,10:45 AM,115,114
POLS 20400 01,1212 B001,10135,World Politics: Intro to Comp,"Schiumerini,Luis",MW,2:00 PM,2:50 PM,60,41
THEO 33938 02,1212 B001,13141,Smr Srv Lrn: Soc Issues Intl,"Tomas Morgan,Rachel",R,6:30 PM,7:45 PM,80,22
AMST 30161 01,1212 B034,20389,Football in America,"Walden,Katherine",TR,9:30 AM,10:45 AM,25,25
ANTH 20301 01,1212 B034,17098,"Blood, Guts, and Glory","Ocobock,Cara",TR,12:30 PM,1:45 PM,40,40
LLRO 30605 01,1212 B034,17663,The Priest in French Culture,"Haake,Gregory",TR,11:00 AM,12:15 PM,19,18
THEO 20229 01,1212 B034,20714,Christianity & Mission,"Kollman,Paul",MW,12:30 PM,1:45 PM,40,33
CBE 40743 01,1212 B036,20016,Mat'ls Eng of Sports Equipment,"McGinn,Paul",MW,2:00 PM,3:15 PM,20,14
CSC 33951 01,1212 B036,19985,Soc Con Sem:  U.S. Healthcare,"Herkey,Amber",M,5:00 PM,6:15 PM,22,12
CSC 33958 01,1212 B036,17892,Community Health & Common Good,"Herkey,Amber",T,4:30 PM,5:45 PM,15,9
CSE 40424 01,1212 B036,16346,Human Computer Interaction,"Metoyer,Ronald",MWF,3:30 PM,4:20 PM,38,24
CSE 40625 01,1212 B036,20817,Machine Learning,"Zhang,Xiangliang",MWF,11:30 AM,12:20 PM,40,28
CSE 40838 01,1212 B036,20818,Data Visualization,"Wang,Chaoli",TR,2:00 PM,3:15 PM,37,26
HIST 30856 01,1212 B036,19785,Labor in America since 1945,"Graff,Daniel",TR,11:00 AM,12:15 PM,32,27
EE 47065 01,1213 100,20722,Quant Transport in Nanoscience,"Timp,Gregory",TR,11:00 AM,12:15 PM,30,7
CE 20230 01,1213 109,14182,Engineering Programming,"Cerrone,Albert",M,9:25 AM,10:15 AM,42,32
CE 20600 02,1213 212,14181,Intro to CAD,"Jackson,William",WF,2:00 PM,2:50 PM,22,14
CSE 40773 01,1213 212,17915,S/W Dev for UAV/UGV,"Huang,Jane",W,3:30 PM,6:15 PM,35,28
RE 43100 01,1215 1170,16286,Real Estate Colloq (Fin & Law),"Kelly,Daniel",F,2:00 PM,3:15 PM,96,82
RE 43100 01,1215 1170,16286,Real Estate Colloq (Fin & Law),"Kelly,Daniel",F,2:00 PM,3:15 PM,96,82
LAW 70304 01,1215 2108,21559,Freedom of Religion,"Garnett,Richard",MW,11:00 AM,12:15 PM,21,20
LAW 73842 01,1215 2108,20902,Am. Pol. Thought/Cons History,"Munoz,Vincent",W,9:15 AM,10:55 AM,21,20
LAW 73308 01,1215 3108,16886,Islamic Law and Constitutions,"Powell,Emilia Justyna",T,9:00 AM,11:30 AM,12,12
MGTO 70315 01,1222 205,17658,Frontlines in America,"Rubey,Kelly",TR,8:00 AM,9:50 AM,26,13
MGTO 70600 01,1222 205,14669,Strategic Writing,"McKendree,Amanda",MW,1:00 PM,2:50 PM,24,23
MGTO 70625 01,1222 205,21265,Change Communication,"O'Rourke,James",MW,10:00 AM,11:50 AM,24,12
FIN 70620 01,1222 210,14402,Options & Futures,"Golez,Benjamin",MW,10:00 AM,11:50 AM,52,27
MGTO 70615 01,1222 218,14670,Advanced Speaking for Business,"McKendree,Amanda",MW,3:00 PM,4:50 PM,24,21
MGTO 70635 01,1222 218,14672,Corporate Communication,"O'Rourke,James",MW,10:00 AM,11:50 AM,24,22
DESN 20201 11,1225 100,14350,ID1 Intro Design Studio,"Shrestha,Shreejan",MW,11:00 AM,1:45 PM,12,7
DESN 20206 01,1225 100,21264,Furniture Design,"Dore,Peter",TR,3:30 PM,6:15 PM,8,4
CHEM 93651 01,1249 B01,12380,Chmstry& Biology Interface Sem,"Chang,Mayland",R,2:00 PM,3:00 PM,33,12
ASIA 13105 01,1250 2148,16865,Approaching Asia,"Jensen,Lionel",TR,2:00 PM,3:15 PM,14,14
KSGA 10001 01,1250 B001,15911,Intro to Global Affairs & IHD,"Mirza,Mahan",TR,2:00 PM,3:15 PM,40,35
KSGA 40492 01,1250 B001,21078,"Policy Lab: Sus, Eth & Nat Res","Offenheiser,Raymond",W,5:05 PM,5:55 PM,20,7
CSEM 23101 19,1250 B032,11432,College Seminar,"Gibson,David",MW,2:00 PM,3:15 PM,15,11
ENGL 20001 04,1250 B032,16201,Intro to Fiction Writing,"Navarro Aquino,Xavier",MW,12:30 PM,1:45 PM,15,12
EURO 30010 01,1250 B032,20881,How to Change the World,"Mart,Sehrazat",T,9:30 AM,10:45 AM,16,7
CLGR 60510 01,1250 B036,20578,Greek Survey I,"Schlegel,Catherine",TR,12:30 PM,1:45 PM,12,7
ILS 20305 01,1250 B036,21316,Reading to Create,"Aragon,Francisco",W,3:30 PM,6:00 PM,12,10
IIPS 30319 01,1250 B044,20840,"Envrnmntl Change, Human Niche","Marcantonio,Richard",TR,11:00 AM,12:15 PM,30,17
IIPS 30408 01,1250 B044,20053,"Religion in Int'l, Global Rels","Omer,Atalia",MW,9:30 AM,10:45 AM,25,9
KSGA 20600 01,1250 B044,20999,Modern Islamic Thought,"Moosa,Ebrahim",MW,12:30 PM,1:45 PM,30,9
KSGA 30005 01,1250 B044,16391,Simulating Politics & GA,"Mustillo,Thomas",MW,3:30 PM,4:45 PM,30,26
KSGA 30200 01,1250 B044,20310,Pol Economy of East Asian Dev,"Jaros,Kyle",TR,3:30 PM,4:45 PM,30,19
KSGA 30605 01,1250 B044,21073,Asian Spiritualities & GA,"Hsu,Alexander",TR,9:30 AM,10:45 AM,30,9
IDS 30550 01,1250 B052,15920,Foundations of Global Health,"Donahue,Marie",TR,11:00 AM,12:15 PM,20,7
SOC 43990 01,1250 B052,17522,Social Networks,"Hachen,David",TR,9:30 AM,10:45 AM,19,14
CHR 33702 01,1250 B058,20311,Building an Anti-Racist Vocab,"Durham,Dory",WF,12:30 PM,1:45 PM,16,6
EURO 33010 01,1250 B058,21099,Trans. Euro. Sem. in Wash DC,"Donahue,William",M,5:00 PM,6:15 PM,16,16
ILS 20303 01,1250 B058,13288,Latinx Poetry Now,"Aragon,Francisco",MW,9:30 AM,10:45 AM,18,18
MGA 60135 01,1250 B058,21004,"Religion, Technics, Human Dev","Moosa,Ebrahim",T,12:30 PM,3:15 PM,19,0
POLS 30548 01,1250 B058,20459,African Politics,"Friesen,Paul",MW,3:30 PM,4:45 PM,19,17
SOC 43579 01,1250 B058,17517,Social Org. of Secrecy & Decep,"Gibson,David",MW,11:00 AM,12:15 PM,19,15
SOC 43581 01,1250 B058,19818,Race and Activism,"McVeigh,Rory",MW,2:00 PM,3:15 PM,19,15
IIPS 40607 01,1250 B062,20050,Love and Violence,"Springs,Jason",TR,11:00 AM,12:15 PM,30,6
SEI 30999 01,1250 B062,20274,Poverty Business &Development,"Morris,Michael",TR,9:30 AM,10:45 AM,33,21
SEI 40999 01,1250 B062,20273,Consulting and Development,"Morris,Michael",R,5:30 PM,9:30 PM,40,21
SEI 40999 01,1250 B062,20273,Consulting and Development,"Morris,Michael",T,5:30 PM,6:45 PM,40,21
SOC 30903 01,1250 B062,11377,Stats Sociological Research,"Graff,Patrick",MW,12:30 PM,1:45 PM,30,28
SOC 43281 01,1250 B062,17511,Racial/ethnic Educational Ineq,"Zimmermann,Calvin",MW,11:00 AM,12:15 PM,21,20
ESS 33636 01,1250 B066,17419,CBL: CogSci Goes to School,"McNeil,Nicole",M,2:00 PM,3:15 PM,11,6
CLLA 30021 01,1250 B071,20576,Lucretius,"Bloomer,W. Martin",TR,9:30 AM,10:45 AM,23,19
EURO 30203 01,1250 B071,20270,Modern Germany since 1871,"Kettler,Mark",TR,2:00 PM,3:15 PM,40,23
EURO 30204 01,1250 B071,20267,German Colonialism,"Kettler,Mark",TR,3:30 PM,4:45 PM,36,3
HESB 43899 01,1250 B071,21283,Politics of Public Policy,"Ramirez,Ricardo",MW,11:00 AM,12:15 PM,32,17
IDS 20500 01,1250 B071,14440,Intro Intl Development Studies,"Perrin,Paul",MW,2:00 PM,3:15 PM,40,25
POLS 30222 01,1250 B071,14800,International Criminal Justice,"Reydams,Luc",MW,12:30 PM,1:45 PM,27,23
SEI 30555 01,1250 B071,20707,Design for Social Innovation,"Paulsen,Melissa",TR,11:00 AM,12:15 PM,31,21
THEO 40224 01,1250 B071,19881,St. Maximus the Confessor,"Torrance,Alexis",TR,12:30 PM,1:45 PM,24,23
IDS 30560 01,1250 B079,20641,"Health, Culture & Society","Adams,Yenupini",TR,2:00 PM,3:15 PM,25,11
KSGA 30400 01,1250 B079,17000,Policymaking for a Global Era,"Eisenman,Joshua",MW,11:00 AM,12:15 PM,30,18
KSGA 30406 01,1250 B079,17003,Intl & Comp Education Policy,"D'agostino,Anthony",TR,12:30 PM,1:45 PM,30,12
KSGA 30408 01,1250 B079,20308,Global Environmental Iss & Pol,"Adams,Ellis",TR,11:00 AM,12:15 PM,30,18
POLS 30351 01,1250 B079,13296,Global Activism,"Reydams,Luc",MW,9:30 AM,10:45 AM,25,14
IDS 30513 01,1250 B107,13351,Intn'l Development in Practice,"Reifenberg,Stephen",TR,11:00 AM,12:15 PM,20,18
ANTH 20201 01,1252 E108,17837,Fundamentals of Bio Anth,"Ocobock,Cara",TR,9:30 AM,10:45 AM,32,32
ANTH 20202 01,1252 E108,13265,Fundamentals of Archaeology,"Kuijt,Ian",TR,11:00 AM,12:15 PM,32,30
ANTH 20202 05,1252 E108,20535,Fundamentals of Archaeology,"Chesson,Meredith",MW,11:00 AM,12:15 PM,32,11
ANTH 33210 01,1252 E108,20507,Anthropology of Everyday Life,"Chesson,Meredith",MW,9:30 AM,10:45 AM,32,32
PSY 43640 01,1252 E108,13882,Educational Psychology,"Christensen,Andrea",TR,12:30 PM,1:45 PM,20,20
SCPP 30320 01,1252 E108,12835,Film and the Physician,"Kolberg,Kathleen",TR,3:30 PM,4:45 PM,28,25
AMST 30119 01,1252 E202,14804,The Asian American Experience,"Huynh,Jennifer",MW,11:00 AM,12:15 PM,20,20
ANTH 20311 01,1252 E202,20530,Health & Culture,"Seale-Feldman,Aidan",TR,3:30 PM,4:45 PM,24,21
ANTH 23201 01,1252 E202,14873,"Nasty, Brutish, and Short","Golitko,Mark",MW,2:00 PM,3:15 PM,24,19
ANTH 30303 01,1252 E202,20519,Black Ethnographers,"Canada,Tracie",TR,11:00 AM,12:15 PM,24,17
ANTH 43255 01,1252 E212,20496,Archaeology & Material Culture,"Schurr,Mark",TR,2:00 PM,3:15 PM,15,13
CSEM 23101 27,1252 E245,12221,College Seminar,"Chavez,Alex",MW,11:00 AM,12:15 PM,16,15
CSEM 23101 33,1252 E245,13813,College Seminar,"Smith Allen,Vania",TR,9:30 AM,10:45 AM,16,16
POLS 60830 01,1252 E245,16107,Qualitative Research Methods,"Goertz,Gary",R,3:30 PM,6:15 PM,14,6
ROSP 30310 01,1252 E245,11425,Intro Hispanic Lit & Cultures,"Barrientos,Katrina",TR,11:00 AM,12:15 PM,18,14
ANTH 43100 01,1252 E249,13809,Human Osteology,"Sheridan,Susan",MW,12:30 PM,1:45 PM,10,9
ANTH 10109 01,1252 E278,16017,Introduction to Anthropology,"Finnigan,Lauren",TR,2:00 PM,3:15 PM,32,30
ANTH 20311 05,1252 E278,21520,Health & Culture,"Seale-Feldman,Aidan",TR,12:30 PM,1:45 PM,20,20
ANTH 40470 01,1252 E278,20502,Zoom Text Talk Insta Sing Chat,"Blum,Susan",MW,3:30 PM,4:45 PM,24,19
ANTH 60302 01,1252 E289,20491,Critical Theory,"Chavez,Alex",M,12:30 PM,3:15 PM,20,4
ANTH 63303 01,1252 E289,17128,"Identity, Equality, Democracy","Albahari,Maurizio",W,9:30 AM,12:15 PM,20,10
MARK 30470 01,1252 E378,15945,Digital Marketing,"Bohling,Timothy",TR,3:30 PM,4:45 PM,40,35
SOC 20732 01,1252 E378,12093,Introduction to Criminology,"Thomas,Mim",MW,2:00 PM,3:15 PM,48,43
SUS 20010 01,1252 E378,14764,Sustainability: Princ & Pract,"Glowacki,Donna",TR,12:30 PM,1:45 PM,42,40
ANTH 10110 01,1252 E478,20539,Mysteries of the Past,"Golitko,Mark",MW,11:00 AM,12:15 PM,24,22
ANTH 20323 01,1252 E478,20525,The World in Rome,"Albahari,Maurizio",MW,12:30 PM,1:45 PM,24,23
CLLA 60056 01,1252 E478,20572,The History of Latin,"Krostenko,Brian",TR,11:00 AM,12:15 PM,16,11
ESS 30629 01,1252 E478,20041,Early Childhood Ed Policy,"Fulcher-Dawson,Rachel",MW,2:00 PM,3:15 PM,19,15
ESS 33638 01,1252 E478,20034,Public Pedagogies,"Macaluso,Michael",MW,9:30 AM,10:45 AM,19,14
PSY 43526 01,1252 E478,16093,The Sleeping Brain,"Payne,Jessica",TR,5:05 PM,6:20 PM,20,20
THEO 40294 01,1252 E478,19875,U.S. Latino Catholicism,"Matovina,Timothy",TR,12:30 PM,1:45 PM,24,10
CHEM 60640 01,1252 E486,16482,Math Methods for Chem/Life Sci,"Kandel,S. Alex",MWF,9:25 AM,10:15 AM,19,14
CSEM 23101 01,1252 E486,11431,College Seminar,"Venter,Anre",MW,8:00 AM,9:15 AM,16,16
HIST 43889 01,1252 E486,19775,Chicago As An Urban Hist. Lab,"Remus,Emily",MW,2:00 PM,3:15 PM,18,15
